ID,Year,Ba,Bw,Bs
RGI60-08.02918,1995,0.5297999999999997,3.2291999999999996,-2.6994
RGI60-08.02918,1996,-1.6259000000000001,1.3066999999999998,-2.9326
RGI60-08.02918,1997,0.08969999999999995,3.2752,-3.1854999999999998
RGI60-08.02918,1998,0.23669999999999958,2.7447999999999997,-2.5081
RGI60-08.02918,1999,0.04659999999999964,2.9408999999999996,-2.8943
RGI60-08.02918,2000,1.1811999999999996,3.836,-2.6548000000000003
RGI60-08.02918,2001,-1.9917000000000002,1.2820999999999998,-3.2738000000000005
RGI60-08.02918,2002,-1.6442999999999999,2.3304,-3.9747000000000003
RGI60-08.02918,2003,-1.5954000000000004,1.7214999999999998,-3.3169000000000004
RGI60-08.02918,2004,-0.8009000000000001,2.1718,-2.9727
RGI60-08.02918,2005,1.0250000000000001,3.4163,-2.3912999999999998
RGI60-08.02918,2006,-2.6902,1.8497000000000001,-4.5399
RGI60-08.02918,2007,1.1070000000000007,3.3476000000000004,-2.2405999999999997
RGI60-08.02918,2008,0.010700000000000154,3.2477,-3.2369999999999997
RGI60-08.02918,2009,-0.30179999999999974,2.7671,-3.0689
RGI60-08.02918,2010,-1.7555,1.5649,-3.3204
RGI60-08.02918,2011,-1.025,2.1975,-3.2225
RGI60-08.02918,2012,1.1800000000000004,3.2458,-2.0658
RGI60-08.02918,2013,-0.6760999999999997,2.253,-2.9291
RGI60-08.02918,2014,-0.6330000000000001,2.9164999999999996,-3.5495
RGI60-08.02918,2015,1.2987999999999997,2.908,-1.6092
RGI60-08.02918,2016,-0.04110000000000058,3.0897999999999994,-3.1309
RGI60-08.02918,2017,0.35200000000000053,2.9117,-2.5597
RGI60-08.02918,2018,-0.8042000000000001,2.8459,-3.6501
RGI60-08.02918,2019,-0.7060000000000002,2.2459,-2.9519
RGI60-08.02969,1980,-1.7250999999999999,1.6337,-3.3588
RGI60-08.02969,1981,0.8388999999999998,3.0317999999999996,-2.1929
RGI60-08.02969,1982,-0.008199999999999874,2.1442,-2.1524
RGI60-08.02969,1983,1.2261000000000002,3.1719,-1.9458000000000002
RGI60-08.02969,1984,0.5609000000000004,3.0256000000000003,-2.4647
RGI60-08.02969,1985,0.2117,2.0847,-1.8730000000000002
RGI60-08.02969,1986,0.4308,1.6601,-1.2293
RGI60-08.02969,1987,1.0462999999999993,2.5256999999999996,-1.4794
RGI60-08.02969,1988,-1.1921,1.8819000000000001,-3.0740000000000003
RGI60-08.02969,1989,1.8041999999999998,3.5714,-1.7671999999999999
RGI60-08.02969,1990,1.9121999999999997,4.0394,-2.1271999999999998
RGI60-08.02969,1991,-0.14619999999999983,2.0357000000000003,-2.1818999999999997
RGI60-08.02969,1992,0.8556999999999995,3.0942999999999996,-2.2386
RGI60-08.02969,1993,1.3126000000000002,3.2557,-1.9431
RGI60-08.02969,1994,0.18889999999999968,2.3287,-2.1397999999999997
RGI60-08.02969,1995,0.38289999999999996,2.8705999999999996,-2.4877000000000002
RGI60-08.02969,1996,-1.3558,1.2786,-2.6344
RGI60-08.02969,1997,0.0009000000000002895,2.964,-2.9631
RGI60-08.02969,1998,0.1890000000000004,2.4426,-2.2536
RGI60-08.02969,1999,-0.026100000000000345,2.6279,-2.654
RGI60-08.02969,2000,1.0251,3.4247,-2.3996000000000004
RGI60-08.02969,2001,-1.7258999999999998,1.2032,-2.9290999999999996
RGI60-08.02969,2002,-1.5866999999999998,2.1591,-3.7458
RGI60-08.02969,2003,-1.4919999999999995,1.5398000000000003,-3.0317999999999996
RGI60-08.02969,2004,-0.6686000000000002,1.95,-2.6186
RGI60-08.02969,2005,0.8845000000000001,3.0633000000000004,-2.1788
RGI60-08.02969,2006,-2.5673000000000004,1.698,-4.2653
RGI60-08.02969,2007,1.072,3.0243,-1.9523000000000001
RGI60-08.02969,2008,-0.032600000000000184,2.9349,-2.9675000000000002
RGI60-08.02969,2009,-0.23870000000000002,2.5051,-2.7438000000000002
RGI60-08.02969,2010,-1.5944,1.4089,-3.0033000000000003
RGI60-08.02969,2011,-0.7822999999999999,2.0153,-2.7976
RGI60-08.02969,2012,1.2003999999999995,2.9755999999999996,-1.7752
