Year,RGIID,Ba,Bw,Bs
1961,RGI60-08.00287,1.59005012501189,2.5043351462076795,-0.9142850211957896
1961,RGI60-08.00295,1.4021415943674604,2.998990460064077,-1.5968488656966164
1961,RGI60-08.00434,1.1466916614763132,2.2404681386243666,-1.0937764771480536
1961,RGI60-08.00449,0.6202585206937195,1.2195000461839554,-0.5992415254902358
1961,RGI60-08.00868,0.9856688439900695,1.1722280595833998,-0.1865592155933303
1961,RGI60-08.00966,0.7040894553996002,1.1736764106083568,-0.4695869552087566
1961,RGI60-08.00987,0.9941937164707727,0.9293287016112128,0.06486501485955988
1961,RGI60-08.01013,0.7058543882738608,1.1218107070885968,-0.4159563188147359
1961,RGI60-08.01026,0.7912864637671294,1.3964770175816474,-0.6051905538145181
1961,RGI60-08.01126,1.5253049612441039,2.0455261042472834,-0.5202211430031798
1961,RGI60-08.01186,0.903034729517908,1.942182755818363,-1.039148026300455
1961,RGI60-08.01217,0.6524633652104092,1.430725225223692,-0.7782618600132827
1961,RGI60-08.01258,-0.3748158052202174,1.9183218001483993,-2.2931376053686168
1961,RGI60-08.01286,1.1705072522168392,2.2373152299820447,-1.0668079777652055
1961,RGI60-08.01484,1.2990066602937291,2.496934636004131,-1.1979279757104018
1961,RGI60-08.01598,1.092353269499454,2.6266567634366833,-1.5343034939372293
1961,RGI60-08.01657,1.1344863885673502,2.3718284273560895,-1.2373420387887397
1961,RGI60-08.01779,0.8832971047504095,1.6576543322291628,-0.7743572274787534
1961,RGI60-08.02017,1.9508338714724187,3.0958137044353156,-1.1449798329628966
1961,RGI60-08.02384,0.9037534592467801,1.894214354791626,-0.9904608955448456
1961,RGI60-08.02436,0.27350222715231876,1.680442066780325,-1.4069398396280064
